ACH-000672,0
ACH-000444,0
ACH-000448,0
ACH-000515,7
ACH-001386,7
ACH-000553,0
ACH-000757,0
ACH-000029,0
ACH-000064,0
ACH-000700,0
ACH-000337,0
ACH-000861,0
ACH-000710,0
ACH-001078,0
ACH-000589,0
ACH-000706,0
ACH-000894,0
ACH-000510,0
ACH-000314,0
ACH-000355,7
ACH-000506,7
ACH-000843,0
ACH-000390,0
ACH-000030,0
ACH-000886,0
ACH-000343,0
ACH-000525,7
ACH-000727,7
ACH-000530,0
ACH-000010,0
ACH-000695,7
ACH-000869,0
ACH-000826,0
ACH-000975,4
ACH-000662,0
ACH-000803,7
ACH-000033,0
ACH-000587,0
ACH-000951,4
ACH-000893,0
ACH-000454,0
ACH-000767,7
ACH-000639,0
ACH-000379,0
ACH-000431,7
ACH-000892,0
ACH-000627,0
ACH-000129,0
ACH-000705,0
ACH-000875,0
ACH-000712,7
ACH-000690,0
ACH-000912,4
ACH-000562,0
ACH-000559,7
ACH-000143,0
ACH-000800,7
ACH-000830,7
ACH-000729,7
ACH-000816,7
ACH-000891,0
ACH-000929,4
ACH-000747,0
ACH-000698,7
ACH-000945,4
ACH-000508,7
ACH-000035,0
ACH-000845,0
ACH-000392,0
ACH-000563,0
ACH-000585,0
ACH-000482,0
ACH-000900,0
ACH-000179,7
ACH-000416,0
ACH-000638,0
ACH-000015,0
ACH-000840,0
ACH-000257,7
ACH-000012,0
ACH-000890,4
ACH-000327,0
ACH-000150,0
ACH-000670,0
ACH-000665,0
ACH-000703,7
ACH-000298,7
ACH-001075,0
ACH-000718,0
ACH-000841,0
ACH-000787,0
ACH-000066,0
ACH-000921,4
ACH-000594,7
ACH-000290,7
ACH-000382,7
ACH-000868,0
ACH-000523,7
ACH-000378,0
ACH-000837,0
ACH-000586,7
ACH-000358,7
ACH-000980,3
ACH-000844,7
ACH-000297,7
ACH-000925,3
ACH-000521,0
ACH-000590,0
ACH-000447,0
ACH-000774,0
ACH-000669,0
ACH-000866,0
ACH-000780,7
ACH-000901,0
ACH-000399,7
ACH-000924,4
ACH-000442,0
ACH-000610,7
ACH-000309,6
ACH-000733,0
ACH-000870,7
ACH-000666,0
ACH-000264,0
ACH-000790,7
ACH-000282,0
ACH-000628,0
ACH-000451,0
ACH-000292,0
ACH-000867,0
ACH-000062,0
ACH-000871,7
ACH-000121,0
ACH-000781,0
ACH-000888,4
ACH-000791,0
ACH-000109,0
ACH-000789,7
ACH-000186,0
ACH-000785,0
ACH-000737,7
ACH-000395,0
ACH-000659,7
ACH-000743,7
ACH-000860,0
ACH-000434,0
ACH-000161,0
ACH-000021,0
ACH-000775,0
ACH-000414,0
ACH-000766,0
ACH-000394,7
ACH-000675,0
ACH-000744,0
ACH-000514,7
ACH-000578,0
ACH-000916,4
ACH-000603,7
ACH-000904,7
ACH-000261,0
ACH-001239,6
ACH-001563,6
ACH-000899,6
ACH-001328,0
ACH-001645,0
ACH-001568,6
ACH-001521,6
ACH-000765,6
ACH-001524,6
ACH-001566,6
ACH-000915,6
ACH-001550,4
ACH-000750,6
ACH-001523,0
ACH-001522,0
ACH-000450,6
ACH-000827,6
ACH-000650,6
ACH-000572,6
ACH-000881,6
ACH-000987,1
ACH-000968,6
ACH-000810,6
ACH-001552,6
ACH-000801,6
ACH-000580,6
ACH-000614,6
ACH-000579,6
ACH-000931,0
ACH-000788,6
ACH-000404,6
ACH-000425,6
ACH-000730,6
ACH-000304,6
ACH-000477,6
ACH-000322,6
ACH-000219,6
ACH-000661,6
ACH-000582,6
ACH-000812,6
ACH-000882,6
ACH-000814,6
ACH-000441,6
ACH-000465,0
ACH-000274,0
ACH-000615,6
ACH-000884,6
ACH-000550,6
ACH-000805,6
ACH-000401,6
ACH-000423,6
ACH-000822,6
ACH-000458,0
ACH-000632,6
ACH-000348,6
ACH-001190,6
ACH-000644,6
ACH-000014,0
ACH-000799,6
ACH-000640,6
